,From,To,Weight
131308,1384,9938,0
131309,1384,3182,1
131310,1384,7300,0
131311,1384,2798,0
131312,1384,624,1
131313,1384,5176,1
131314,1384,380,1
131315,1384,6274,0
131316,1384,5341,0
131317,1384,313,0
131318,1384,9529,0
131319,1384,2176,0
131320,1384,10089,0
131321,1384,309,0
131322,1384,10264,1
131323,1384,1225,1
131324,1384,9703,1
131325,1384,3762,0
131326,1384,9262,1
131327,1384,4543,0
131328,1384,2926,0
131329,1384,3924,0
131330,1384,9274,0
131331,1384,6963,0
131332,1384,4440,0
131333,1384,2521,1
131334,1384,7381,0
131335,1384,9560,0
131336,1384,1150,0
131337,1384,9707,0
131338,1384,8234,1
131339,1384,11030,1
131340,1384,175,1
131341,1384,2061,0
131342,1384,7274,0
131343,1384,2557,1
131344,1384,1245,0
131345,1384,1726,1
131346,1384,6720,0
131347,1384,8318,0
131348,1384,2552,0
131349,1384,7030,0
131350,1384,6504,1
131351,1384,5067,0
131352,1384,4216,0
131353,1384,1361,0
131354,1384,6932,0
131355,1384,1340,0
131356,1384,8746,0
131357,1384,3725,0
131358,1384,1137,1
131359,1384,4947,0
131360,1384,3225,1
131361,1384,1992,0
131362,1384,7059,1
131363,1384,7999,0
131364,1384,564,0
131365,1384,8346,1
131366,1384,10965,0
131367,1384,6605,0
131368,1384,9925,1
131369,1384,5389,0
131370,1384,6036,0
131371,1384,3711,0
131372,1384,2532,1
131373,1384,4943,0
131374,1384,4769,0
131375,1384,6931,0
131376,1384,5547,0
131377,1384,9671,1
131378,1384,5371,1
131379,1384,8314,0
131380,1384,3174,0
131381,1384,2574,0
131382,1384,5966,0
131383,1384,9058,1
131384,1384,254,0
131385,1384,7627,0
131386,1384,988,0
131387,1384,10972,0
131388,1384,6583,0
131389,1384,4376,1
131390,1384,701,1
131391,1384,2942,1
131392,1384,1173,0
131393,1384,4611,0
131394,1384,4248,0
131395,1384,6940,1
131396,1384,4673,0
131397,1384,8779,1
131398,1384,10767,0
131399,1384,7230,0
131400,1384,1277,0
131401,1384,6384,1
131402,1384,8029,0
131403,1384,6988,1
131404,1384,3336,1
131405,1384,4301,1
131406,1384,3619,0
131407,1384,4692,1
131408,1384,6086,0
131409,1384,11101,0
131410,1384,10430,0
131411,1384,7875,0
131412,1384,5278,0
131413,1384,3560,0
131414,1384,2281,1
131415,1384,4073,1
131416,1384,3667,0
131417,1384,7573,1
131418,1384,6299,1
131419,1384,10846,1
131420,1384,10446,0
131421,1384,3479,1
131422,1384,199,0
131423,1384,3483,0
131424,1384,2350,0
131425,1384,9493,0
131426,1384,1,0
131427,1384,5536,0
131428,1384,9499,0
131429,1384,5121,1
131430,1384,5848,1
131431,1384,4856,1
131432,1384,7186,1
131433,1384,5794,0
131434,1384,1031,0
131435,1384,10140,0
131436,1384,9353,0
131437,1384,4789,1
131438,1384,8443,1
131439,1384,1928,1
131440,1384,8800,1
131441,1384,10150,0
131442,1384,10619,0
131443,1384,8362,0
131444,1384,4637,0
131445,1384,9972,1
131446,1384,8931,0
131447,1384,2008,0
131448,1384,3139,0
131449,1384,7922,0
131450,1384,1204,0
131451,1384,6810,0
131452,1384,5386,0
131453,1384,3202,0
131454,1384,6387,1
131455,1384,10489,0
131456,1384,2611,0
131457,1384,5407,1
131458,1384,5718,0
131459,1384,4580,1
131460,1384,8545,0
131461,1384,7378,1
131462,1384,8492,0
131463,1384,1212,1
131464,1384,10473,0
131465,1384,7962,0
131466,1384,9984,1
131467,1384,7453,1
131468,1384,241,0
131469,1384,8975,1
131470,1384,5236,0
131471,1384,7010,0
131472,1384,3706,1
131473,1384,5204,0
131474,1384,1020,0
131475,1384,6019,1
131476,1384,3717,1
131477,1384,4998,0
131478,1384,966,0
131479,1384,4767,0
131480,1384,9725,1
131481,1384,4491,0
131482,1384,3759,1
131483,1384,2055,1
131484,1384,3005,1
131485,1384,6421,0
131486,1384,4207,1
131487,1384,6072,0
131488,1384,1509,0
131489,1384,1127,0
131490,1384,5538,1
131491,1384,146,0
131492,1384,4741,0
131493,1384,1524,0
131494,1384,7451,0
131495,1384,4356,0
131496,1384,3885,1
131497,1384,1175,1
131498,1384,3412,0
131499,1384,2975,0
131500,1384,2894,0
131501,1384,749,1
131502,1384,10525,1
131503,1384,5031,0
131504,1384,6218,0
131505,1384,193,1
131506,1384,10660,0
131507,1384,5735,0
131508,1384,1829,0
131509,1384,9855,0
131510,1384,8732,0
131511,1384,6606,0
131512,1384,234,1
131513,1384,1118,1
131514,1384,7789,0
131515,1384,8955,1
131516,1384,5644,0
131517,1384,2324,1
131518,1384,697,0
131519,1384,1627,0
131520,1384,938,1
131521,1384,4058,0
131522,1384,7736,1
131523,1384,9757,0
131524,1384,4138,1
131525,1384,10833,0
131526,1384,9606,0
131527,1384,8534,0
131528,1384,5153,1
131529,1384,5493,1
131530,1384,2147,0
131531,1384,5107,1
131532,1384,3979,0
131533,1384,6049,1
131534,1384,3910,1
131535,1384,1740,0
131536,1384,195,1
131537,1384,10319,0
131538,1384,2296,1
131539,1384,2931,0
131540,1384,3698,0
131541,1384,9516,0
131542,1384,339,0
131543,1384,9010,1
131544,1384,5543,0
131545,1384,1577,0
131546,1384,6024,0
131547,1384,6055,0
131548,1384,4394,0
131549,1384,5758,1
131550,1384,9206,0
131551,1384,10971,1
131552,1384,158,1
131553,1384,1945,0
131554,1384,2535,0
131555,1384,9386,0
131556,1384,873,0
131557,1384,7793,0
131558,1384,2407,0
131559,1384,7912,1
131560,1384,1384,1
131561,1384,10507,0
131562,1384,5675,0
131563,1384,6770,1
131564,1384,8773,0
131565,1384,10909,1
131566,1384,9121,0
131567,1384,4310,0
131568,1384,2561,0
131569,1384,9349,0
131570,1384,922,1
131571,1384,4530,0
131572,1384,1553,0
131573,1384,5221,1
131574,1384,10133,0
131575,1384,8233,0
131576,1384,2945,1
131577,1384,7521,0
131578,1384,4070,0
131579,1384,9559,1
131580,1384,5529,0
131581,1384,9743,0
131582,1384,1763,1
131583,1384,2072,1
131584,1384,3584,1
131585,1384,3643,0
131586,1384,7706,1
131587,1384,830,0
131588,1384,6050,1
131589,1384,125,0
131590,1384,1079,0
131591,1384,7321,0
131592,1384,955,1
131593,1384,7476,0
131594,1384,4261,0
131595,1384,5350,0
131596,1384,9298,0
131597,1384,1626,1
131598,1384,2612,0
131599,1384,10069,1
131600,1384,3409,1
131601,1384,5453,0
131602,1384,2565,0
131603,1384,4656,1
131604,1384,9242,1
131605,1384,8286,0
131606,1384,1665,1
131607,1384,7005,0
131608,1384,2781,0
131609,1384,4127,1
131610,1384,8143,0
131611,1384,3690,0
131612,1384,3433,0
131613,1384,1215,0
131614,1384,2570,0
131615,1384,10742,0
131616,1384,1351,0
131617,1384,477,1
131618,1384,7832,1
131619,1384,7396,0
131620,1384,3498,1
131621,1384,1172,0
131622,1384,569,0
131623,1384,4686,0
131624,1384,4351,1
131625,1384,10129,0
131626,1384,5796,0
131627,1384,10556,0
131628,1384,48,0
131629,1384,737,0
131630,1384,3571,0
131631,1384,5092,0
131632,1384,5534,1
131633,1384,7960,0
131634,1384,9905,1
131635,1384,8439,0
131636,1384,6977,0
131637,1384,8397,1
131638,1384,1990,1
131639,1384,8093,0
131640,1384,10513,0
131641,1384,5782,0
131642,1384,2415,0
131643,1384,332,0
131644,1384,6906,0
131645,1384,7872,1
131646,1384,4427,1
131647,1384,2886,0
131648,1384,9064,0
131649,1384,3678,0
131650,1384,2186,0
131651,1384,1399,0
131652,1384,8341,1
131653,1384,6461,0
131654,1384,5113,1
131655,1384,2961,1
131656,1384,3010,1
131657,1384,6892,0
131658,1384,8462,1
131659,1384,5558,0
131660,1384,10951,0
131661,1384,5623,1
131662,1384,5544,0
131663,1384,5831,0
131664,1384,10176,0
131665,1384,3138,0
131666,1384,4994,0
131667,1384,10872,0
131668,1384,1139,1
131669,1384,10448,1
131670,1384,2109,0
131671,1384,3009,0
131672,1384,8537,0
131673,1384,4331,0
131674,1384,6281,1
131675,1384,4338,1
131676,1384,10913,1
131677,1384,3334,0
131678,1384,10949,0
131679,1384,6248,0
131680,1384,10164,0
131681,1384,6815,1
131682,1384,4122,0
131683,1384,5370,1
131684,1384,405,1
131685,1384,500,0
131686,1384,9323,1
131687,1384,3945,1
131688,1384,983,1
131689,1384,5628,1
131690,1384,10701,0
131691,1384,4426,0
131692,1384,6343,0
131693,1384,7734,0
131694,1384,1146,1
131695,1384,1103,1
131696,1384,3422,0
131697,1384,2909,0
131698,1384,340,1
131699,1384,3104,0
131700,1384,1008,1
131701,1384,2115,0
131702,1384,2088,0
131703,1384,6292,0
131704,1384,3919,0
131705,1384,271,1
131706,1384,5136,0
131707,1384,9790,0
131708,1384,7233,0
131709,1384,7699,1
131710,1384,5186,0
131711,1384,7313,0
131712,1384,3520,1
131713,1384,10394,1
131714,1384,9362,0
131715,1384,3968,0
131716,1384,2829,0
131717,1384,1772,0
131718,1384,4377,1
131719,1384,8858,0
131720,1384,9723,0
131721,1384,2666,0
131722,1384,5721,0
131723,1384,8722,1
131724,1384,7118,1
131725,1384,10722,1
131726,1384,2632,1
131727,1384,4333,0
131728,1384,7366,0
131729,1384,4286,1
131730,1384,7004,1
131731,1384,4001,0
131732,1384,7270,0
131733,10507,5899,0
131734,10507,2114,0
131735,10507,6565,0
131736,10507,1993,1
131737,10507,1966,0
131738,10507,5710,1
131739,10507,2968,0
131740,10507,2225,0
131741,10507,6260,0
131742,10507,6853,1
131743,10507,9369,0
131744,10507,8132,1
131745,10507,7503,0
131746,10507,1618,0
131747,10507,273,1
131748,10507,4452,1
131749,10507,8504,0
131750,10507,7247,1
131751,10507,4646,0
131752,10507,7431,1
131753,10507,3267,1
131754,10507,999,1
131755,10507,1592,0
131756,10507,7215,1
131757,10507,1685,1
131758,10507,7660,0
131759,10507,7987,1
131760,10507,10240,1
131761,10507,10573,0
131762,10507,3712,1
131763,10507,641,0
131764,10507,10314,1
131765,10507,6935,0
131766,10507,9733,0
131767,10507,9938,0
131768,10507,3182,0
131769,10507,7300,1
131770,10507,2798,1
131771,10507,624,0
131772,10507,5176,0
131773,10507,380,0
131774,10507,6274,1
131775,10507,5341,0
131776,10507,313,1
131777,10507,9529,0
131778,10507,2176,1
131779,10507,10089,1
131780,10507,309,1
131781,10507,10264,0
131782,10507,1225,0
131783,10507,9703,0
131784,10507,3762,0
131785,10507,9262,0
131786,10507,4543,0
131787,10507,2926,1
131788,10507,3924,1
131789,10507,9274,0
131790,10507,6963,0
131791,10507,4440,1
131792,10507,2521,0
131793,10507,7381,1
131794,10507,9560,0
131795,10507,1150,0
131796,10507,9707,1
131797,10507,8234,0
131798,10507,11030,0
131799,10507,175,0
131800,10507,2061,1
131801,10507,7274,1
131802,10507,2557,0
131803,10507,1245,1
131804,10507,1726,0
131805,10507,6720,1
131806,10507,8318,0
131807,10507,2552,1
131808,10507,7030,0
131809,10507,6504,0
131810,10507,5067,1
131811,10507,4216,0
131812,10507,1361,1
131813,10507,6932,0
131814,10507,1340,1
131815,10507,8746,1
131816,10507,3725,1
131817,10507,1137,0
131818,10507,4947,1
131819,10507,3225,0
131820,10507,1992,0
131821,10507,7059,0
131822,10507,7999,1
131823,10507,564,1
131824,10507,8346,0
131825,10507,10965,0
131826,10507,6605,1
131827,10507,9925,0
131828,10507,5389,1
131829,10507,6036,0
131830,10507,3711,0
131831,10507,2532,0
131832,10507,4943,1
131833,10507,4769,1
131834,10507,6931,0
131835,10507,5547,1
131836,10507,9671,0
131837,10507,5371,0
131838,10507,8314,0
131839,10507,3174,1
131840,10507,2574,1
131841,10507,5966,1
131842,10507,9058,0
131843,10507,254,1
131844,10507,7627,0
131845,10507,988,0
131846,10507,10972,1
131847,10507,6583,0
131848,10507,4376,0
131849,10507,701,0
131850,10507,2942,0
131851,10507,1173,1
131852,10507,4611,0
131853,10507,4248,1
131854,10507,6940,0
131855,10507,4673,0
131856,10507,8779,0
131857,10507,10767,0
131858,10507,7230,1
131859,10507,1277,0
131860,10507,6384,0
131861,10507,8029,1
131862,10507,6988,0
131863,10507,3336,0
131864,10507,4301,0
131865,10507,3619,0
131866,10507,4692,0
131867,10507,6086,0
131868,10507,11101,0
131869,10507,10430,1
131870,10507,7875,1
131871,10507,5278,0
131872,10507,3560,0
131873,10507,2281,0
131874,10507,4073,0
131875,10507,3667,1
131876,10507,7573,0
131877,10507,6299,0
131878,10507,10846,0
131879,10507,10446,1
131880,10507,3479,0
131881,10507,199,1
131882,10507,3483,1
131883,10507,2350,1
131884,10507,9493,0
131885,10507,1,0
131886,10507,5536,1
131887,10507,9499,1
131888,10507,5121,0
131889,10507,5848,0
131890,10507,4856,0
131891,10507,7186,0
131892,10507,5794,1
131893,10507,1031,0
131894,10507,10140,1
131895,10507,9353,1
131896,10507,4789,0
131897,10507,8443,0
131898,10507,1928,0
131899,10507,8800,0
131900,10507,10150,0
131901,10507,10619,0
131902,10507,8362,1
131903,10507,4637,0
131904,10507,9972,0
131905,10507,8931,0
131906,10507,2008,0
131907,10507,3139,1
131908,10507,7922,1
131909,10507,1204,0
131910,10507,6810,0
131911,10507,5386,1
131912,10507,3202,1
131913,10507,6387,0
131914,10507,10489,0
131915,10507,2611,0
131916,10507,5407,0
131917,10507,5718,0
131918,10507,4580,0
131919,10507,8545,1
131920,10507,7378,0
131921,10507,8492,0
131922,10507,1212,0
131923,10507,10473,1
131924,10507,7962,0
131925,10507,9984,0
131926,10507,7453,0
131927,10507,241,0
131928,10507,8975,0
131929,10507,5236,1
131930,10507,7010,0
131931,10507,3706,0
131932,10507,5204,0
131933,10507,1020,0
131934,10507,6019,0
131935,10507,3717,0
131936,10507,4998,0
131937,10507,966,1
131938,10507,4767,0
131939,10507,9725,0
131940,10507,4491,1
131941,10507,3759,0
131942,10507,2055,0
131943,10507,3005,0
131944,10507,6421,0
131945,10507,4207,0
131946,10507,6072,0
131947,10507,1509,1
131948,10507,1127,0
131949,10507,5538,0
131950,10507,146,0
131951,10507,4741,1
131952,10507,1524,0
131953,10507,7451,1
131954,10507,4356,1
131955,10507,3885,0
131956,10507,1175,0
131957,10507,3412,1
131958,10507,2975,0
131959,10507,2894,1
131960,10507,749,0
131961,10507,10525,0
131962,10507,5031,0
131963,10507,6218,1
131964,10507,193,0
131965,10507,10660,1
131966,10507,5735,0
131967,10507,1829,1
131968,10507,9855,0
131969,10507,8732,1
131970,10507,6606,1
131971,10507,234,0
131972,10507,1118,0
131973,10507,7789,0
131974,10507,8955,0
131975,10507,5644,1
131976,10507,2324,0
131977,10507,697,0
131978,10507,1627,0
131979,10507,938,0
131980,10507,4058,1
131981,10507,7736,0
131982,10507,9757,1
131983,10507,4138,0
131984,10507,10833,1
131985,10507,9606,0
131986,10507,8534,1
131987,10507,5153,0
131988,10507,5493,0
131989,10507,2147,0
131990,10507,5107,0
131991,10507,3979,0
131992,10507,6049,0
131993,10507,3910,0
131994,10507,1740,1
131995,10507,195,0
131996,10507,10319,1
131997,10507,2296,0
131998,10507,2931,0
131999,10507,3698,0
132000,10507,9516,1
132001,10507,339,1
132002,10507,9010,0
132003,10507,5543,1
132004,10507,1577,0
132005,10507,6024,1
132006,10507,6055,1
132007,10507,4394,1
132008,10507,5758,0
132009,10507,9206,0
132010,10507,10971,0
132011,10507,158,0
132012,10507,1945,1
132013,10507,2535,1
132014,10507,9386,1
132015,10507,873,1
132016,10507,7793,1
132017,10507,2407,0
132018,10507,7912,0
132019,10507,1384,0
132020,10507,10507,1
132021,10507,5675,1
132022,10507,6770,0
132023,10507,8773,1
132024,10507,10909,0
132025,10507,9121,1
132026,10507,4310,0
132027,10507,2561,1
132028,10507,9349,0
132029,10507,922,0
132030,10507,4530,0
132031,10507,1553,1
132032,10507,5221,0
132033,10507,10133,1
132034,10507,8233,1
132035,10507,2945,0
132036,10507,7521,0
132037,10507,4070,1
132038,10507,9559,0
132039,10507,5529,0
132040,10507,9743,0
132041,10507,1763,0
132042,10507,2072,0
132043,10507,3584,0
132044,10507,3643,0
132045,10507,7706,0
132046,10507,830,0
132047,10507,6050,0
132048,10507,125,1
132049,10507,1079,1
132050,10507,7321,0
132051,10507,955,0
132052,10507,7476,1
132053,10507,4261,0
132054,10507,5350,0
132055,10507,9298,1
132056,10507,1626,0
132057,10507,2612,0
132058,10507,10069,0
132059,10507,3409,0
132060,10507,5453,0
132061,10507,2565,1
132062,10507,4656,0
132063,10507,9242,0
132064,10507,8286,1
132065,10507,1665,0
132066,10507,7005,1
132067,10507,2781,0
132068,10507,4127,0
132069,10507,8143,1
132070,10507,3690,0
132071,10507,3433,0
132072,10507,1215,0
132073,10507,2570,1
132074,10507,10742,0
132075,10507,1351,0
132076,10507,477,0
132077,10507,7832,0
132078,10507,7396,0
132079,10507,3498,0
132080,10507,1172,1
132081,10507,569,1
132082,10507,4686,0
132083,10507,4351,0
132084,10507,10129,0
132085,10507,5796,0
132086,10507,10556,0
132087,10507,48,1
132088,10507,737,1
132089,10507,3571,1
132090,10507,5092,1
132091,10507,5534,0
132092,10507,7960,0
132093,10507,9905,0
132094,10507,8439,0
132095,10507,6977,0
132096,10507,8397,0
132097,10507,1990,0
132098,10507,8093,0
132099,10507,10513,0
132100,10507,5782,1
132101,10507,2415,0
132102,10507,332,1
132103,10507,6906,1
132104,10507,7872,0
132105,10507,4427,0
132106,10507,2886,1
132107,10507,9064,0
132108,10507,3678,1
132109,10507,2186,1
132110,10507,1399,0
132111,10507,8341,0
132112,10507,6461,1
132113,10507,5113,0
132114,10507,2961,0
132115,10507,3010,0
132116,10507,6892,1
132117,10507,8462,0
132118,10507,5558,0
132119,10507,10951,1
132120,10507,5623,0
132121,10507,5544,1
132122,10507,5831,1
132123,10507,10176,1
132124,10507,3138,1
132125,10507,4994,0
132126,10507,10872,1
132127,10507,1139,0
132128,10507,10448,0
132129,10507,2109,0
132130,10507,3009,1
132131,10507,8537,0
132132,10507,4331,1
132133,10507,6281,0
132134,10507,4338,0
132135,10507,10913,0
132136,10507,3334,0
132137,10507,10949,0
132138,10507,6248,0
132139,10507,10164,1
132140,10507,6815,0
132141,10507,4122,0
132142,10507,5370,0
132143,10507,405,0
132144,10507,500,1
132145,10507,9323,0
132146,10507,3945,0
132147,10507,983,0
132148,10507,5628,0
132149,10507,10701,0
132150,10507,4426,0
132151,10507,6343,1
132152,10507,7734,0
132153,10507,1146,0
132154,10507,1103,0
132155,10507,3422,1
132156,10507,2909,1
132157,10507,340,0
132158,10507,3104,0
132159,10507,1008,0
132160,10507,2115,1
132161,10507,2088,1
132162,10507,6292,0
132163,10507,3919,0
132164,10507,271,0
132165,10507,5136,1
132166,10507,9790,0
132167,10507,7233,0
132168,10507,7699,0
132169,10507,5186,1
132170,10507,7313,0
132171,10507,3520,0
132172,10507,10394,0
132173,10507,9362,1
132174,10507,3968,1
132175,10507,2829,1
132176,10507,1772,0
132177,10507,4377,0
132178,10507,8858,1
132179,10507,9723,1
132180,10507,2666,1
132181,10507,5721,0
132182,10507,8722,0
132183,10507,7118,0
132184,10507,10722,0
132185,10507,2632,0
132186,10507,4333,1
132187,10507,7366,1
132188,10507,4286,0
132189,10507,7004,0
132190,10507,4001,0
132191,10507,7270,1
132192,5675,5899,0
132193,5675,2114,0
132194,5675,6565,0
132195,5675,1993,1
132196,5675,1966,0
132197,5675,5710,1
132198,5675,2968,0
132199,5675,2225,0
132200,5675,6260,0
132201,5675,6853,1
132202,5675,9369,0
132203,5675,8132,1
132204,5675,7503,0
132205,5675,1618,0
132206,5675,273,1
132207,5675,4452,1
132208,5675,8504,0
132209,5675,7247,1
132210,5675,4646,0
132211,5675,7431,1
132212,5675,3267,1
132213,5675,999,1
132214,5675,1592,0
132215,5675,7215,1
132216,5675,1685,1
132217,5675,7660,0
132218,5675,7987,1
132219,5675,10240,1
132220,5675,10573,0
132221,5675,3712,1
132222,5675,641,0
132223,5675,10314,1
132224,5675,6935,0
132225,5675,9733,0
132226,5675,9938,0
132227,5675,3182,0
132228,5675,7300,1
132229,5675,2798,1
132230,5675,624,0
132231,5675,5176,0
132232,5675,380,0
132233,5675,6274,1
132234,5675,5341,0
132235,5675,313,1
132236,5675,9529,0
132237,5675,2176,1
132238,5675,10089,1
132239,5675,309,1
132240,5675,10264,0
132241,5675,1225,0
132242,5675,9703,0
132243,5675,3762,0
132244,5675,9262,0
132245,5675,4543,0
132246,5675,2926,1
132247,5675,3924,1
132248,5675,9274,0
132249,5675,6963,0
132250,5675,4440,1
132251,5675,2521,0
132252,5675,7381,1
132253,5675,9560,0
132254,5675,1150,0
132255,5675,9707,1
132256,5675,8234,0
132257,5675,11030,0
132258,5675,175,0
132259,5675,2061,1
132260,5675,7274,1
132261,5675,2557,0
132262,5675,1245,1
132263,5675,1726,0
132264,5675,6720,1
132265,5675,8318,0
132266,5675,2552,1
132267,5675,7030,0
132268,5675,6504,0
132269,5675,5067,1
132270,5675,4216,0
132271,5675,1361,1
132272,5675,6932,0
132273,5675,1340,1
132274,5675,8746,1
132275,5675,3725,1
132276,5675,1137,0
132277,5675,4947,1
132278,5675,3225,0
132279,5675,1992,0
132280,5675,7059,0
132281,5675,7999,1
132282,5675,564,1
132283,5675,8346,0
132284,5675,10965,0
132285,5675,6605,1
132286,5675,9925,0
132287,5675,5389,1
132288,5675,6036,0
132289,5675,3711,0
132290,5675,2532,0
132291,5675,4943,1
132292,5675,4769,1
132293,5675,6931,0
132294,5675,5547,1
132295,5675,9671,0
132296,5675,5371,0
132297,5675,8314,0
132298,5675,3174,1
132299,5675,2574,1
132300,5675,5966,1
132301,5675,9058,0
132302,5675,254,1
132303,5675,7627,0
132304,5675,988,0
132305,5675,10972,1
132306,5675,6583,0
132307,5675,4376,0
132308,5675,701,0
132309,5675,2942,0
132310,5675,1173,1
132311,5675,4611,0
132312,5675,4248,1
132313,5675,6940,0
132314,5675,4673,0
132315,5675,8779,0
132316,5675,10767,0
132317,5675,7230,1
132318,5675,1277,0
132319,5675,6384,0
132320,5675,8029,1
132321,5675,6988,0
132322,5675,3336,0
132323,5675,4301,0
132324,5675,3619,0
132325,5675,4692,0
132326,5675,6086,0
132327,5675,11101,0
132328,5675,10430,1
132329,5675,7875,1
132330,5675,5278,0
132331,5675,3560,0
132332,5675,2281,0
132333,5675,4073,0
132334,5675,3667,1
132335,5675,7573,0
132336,5675,6299,0
132337,5675,10846,0
132338,5675,10446,1
132339,5675,3479,0
132340,5675,199,1
132341,5675,3483,1
132342,5675,2350,1
132343,5675,9493,0
132344,5675,1,0
132345,5675,5536,1
132346,5675,9499,1
132347,5675,5121,0
132348,5675,5848,0
132349,5675,4856,0
132350,5675,7186,0
132351,5675,5794,1
132352,5675,1031,0
132353,5675,10140,1
132354,5675,9353,1
132355,5675,4789,0
132356,5675,8443,0
132357,5675,1928,0
132358,5675,8800,0
132359,5675,10150,0
132360,5675,10619,0
132361,5675,8362,1
132362,5675,4637,0
132363,5675,9972,0
132364,5675,8931,0
132365,5675,2008,0
132366,5675,3139,1
132367,5675,7922,1
132368,5675,1204,0
132369,5675,6810,0
132370,5675,5386,1
